shop_name,girl_name,girl_url,report_url,evaluations,report_text,cityheaven_url,url_key
プレミア,ゆゆ,https://fuzoku.jp/puremiaeight/girl/195/,http://okinilove.com/blog-entry-2860.html#nureif,評価 ★★★★☆ →記事リンク,"雨の日の夕方に行きました。premier初訪問だったのですが、夕方は満員で断られ時間潰して夜8時ごろに再訪。

フリーVIP90分で入りました。

店員から**、盗聴防止やらなんやら事細かにルールを言われボディチェックまでされ階段を上がると

おや？思ってた子とは違うかなと…
まぁそんな事を考えていた手を引かれお部屋へ。

雨に少し濡れてたので服を脱ぎまずはお風呂へ一緒にドボン。

しっかりとしたDKがありそのまま潜望鏡もやってくれる。因みにかなり上手。

ベットへ移動していちゃついているとそろそろ入れようかとプレイ開始。結構キツイ感じで思ったよりも締まる笑

普段ならインから時間がかかるのですが、すぐに中で果ててしまいました…

そして、そのままお掃除してくれて再びお風呂へ浸かって、世間話をして帰りましたとさ。

個人的には顔は好みではありませんでしたが、プレイ内容等は満足できました。",https://www.cityheaven.net/fukuoka/A4001/A400101/d_prettygirl/girlid-62614900/,https://www.cityheaven.net/fukuoka/A4001/A400101/d_prettygirl/girlid-62614900
プレミア,あめ,https://www.cityheaven.net/gifu/A2101/A210101/premier/girlid-55408564/,http://okinilove.com/blog-entry-2860.html#itiro,評価 ★★★★★ →記事リンク,"何度目かの金津利用。premierさんは初めてです。
店員さんの対応は丁寧。全体的に若い感じです。

階段を上がって女の子と対面。
写真よりも彫りが深い感じ？でもかわいのでにんまり。ナチュラルメイクを意識している感じです。

積極的に話してくれる子で、話しが弾んでGOOD。服を脱がしてくれるのも嬉しいです。

服を脱ぐと、写真の通りのまん丸お乳、またお尻も大きな引き締まったお尻です。

プレイはさすがの責め上手で、当方時間がかかる方なのですが、根気よく接してくれました。
キスも自然に受け入れてくれるのも嬉しい。

初めて行ったお店で、満足な経験でした。",https://www.cityheaven.net/gifu/A2101/A210101/premier/girlid-55408564/,https://www.cityheaven.net/gifu/A2101/A210101/premier/girlid-55408564
プレミア,ゆうあ,https://www.cityheaven.net/gifu/A2101/A210101/premier/girlid-59602227/,http://okinilove.com/blog-entry-2860.html#akua,評価 ★★★☆☆ →記事リンク,"初めて利用しました。
また行ってみないとなんとも言えないですが、また行きたいかと聞かれるとできれば行きたくないお店でした。

割引きが高くて安さに釣られてしまったところがあります。

女の子は可愛いかったですが、あまり積極的ではありませんでした。
指名した女の子の質は悪くないですがお値段以上の仕事をしてくれている感じは伝わってきませんでした。

当日案内された部屋は広かったですが正直綺麗ではない印象でした、建物は老朽化してます。でも金津園は仕方ないですね。

お店のスタッフさんは当日結構人数いましたが、案内が遅れても何も伝えにきてもらえませんでした。

私だけでしょうか？
正直スタッフ一人一人のオペレーションは結構、雑な印象でした。

雑なら雑でいいので激安店にして、ややこしい割引きやややこしいシステムをなしにしてシンプルにしてしまった方が良いと思いました。

広い客層に受けようとしすぎな気がしました。なんか無理してお店を回してる感がしました。

オプションもコスプレもシンプルにして欲しいですね。
コスプレ3種類選ぶ需要あるのかな。

違うお店のやり方を真似するならそのまんま真似して欲しいですね。",https://www.cityheaven.net/gifu/A2101/A210101/premier/girlid-59602227/,https://www.cityheaven.net/gifu/A2101/A210101/premier/girlid-59602227
ゼロアイ,りめい,http://www.yoasobi.co.jp/mb/st_item.cfm?ii=864214&aid=ad_001,http://okinilove.com/blog-entry-869.html#mikun,最高評価 ★★★★☆ →記事リンク,"先人の方がレポしておりますが、全く逆な感じでした。
出張で初の突入です。

お土産でインスタ映えしそうな1200円程度のトリュフ持参で行きました。

接客もいちゃいちゃ系で良かったです。

私は攻め派でクンニ攻撃していたらいってくれました。

ちなみにXLの息子と小柄な嬢のせいで奥を突きまくっていたら、嬢も先に昇天。
非常に相性が良かったです。

華奢な色白ロリでお椀型の手に収まる胸と小さくピンクの乳首も好みでした。

難が一つ、煙草臭と口元が若干好みではなかったかなぁ。
リピありです。",https://www.cityheaven.net/gifu/A2101/A210101/0-i/girlid-12321345/,https://www.cityheaven.net/gifu/A2101/A210101/0-i/girlid-12321345
ゼロアイ,さや,http://www.yoasobi.co.jp/mb/st_item.cfm?ii=947100&aid=ad_001,http://okinilove.com/blog-entry-869.html#ike,評価 ★★★★☆ →記事リンク,"金津のベテランさんです。

とにかく積極的で必ず抜いてくれます。

でも、責めるとかわいい声、表情がたまりません。

耳は弱くてすこし触っただけでも可愛く反応しますが、ちょっと怒ります。
でもまたそこがいい。

最後はダイシュキホールドをしてくれて。
全て受け入れてくれますよ。

即ですので、行く前にはシャワーを浴びましょう。",https://www.cityheaven.net/gifu/A2101/A210101/0-i/girlid-17289863/,https://www.cityheaven.net/gifu/A2101/A210101/0-i/girlid-17289863
MGMコレクション,りさ,https://www.cityheaven.net/gifu/A2101/A210101/mgm_collection/girlid-46530956/,http://okinilove.com/blog-entry-899.html#karasu,評価 ★★★★★ →記事リンク,"金津園自体は経験がありますが、正直オキニになれる方はほぼ皆無でした

元々九州で生まれ育ち、中州にお世話になっていたこともあったことから金津園のレベルは知れてるなと感じていた矢先……

金銭的な都合もあり、アルバムフリーというイベントで現地に赴いてお姉さまを選択させていただきました

その時に提示された写真やプロフィールだけでは細かに分からないことからちょいMの私は責め上手な方を確認したところ、りささんをオススメされました

この店は基本的に写真には顔がぼかされているため、よく分からない状態での対面とはなりましたが会った瞬間に心躍るほどの方でした

有名人著名人に疎いので誰に似ているかは分かりかねますが、和風美人と言いましょうか
ショートカットの似合うお綺麗な方で私にはドンピシャでした

最初の待合室の段階でアンケートがあるため、書き書きしていたこともあり、大まかにはその内容に沿うような流れとなりました
匿名とは言え詳細を語るには恥ずかしいため、プレイ内容に関しては省略させていただきます(ごめんなたい♡)

責めを希望しておりましたが、とても良いバランスで過剰な程の責めはされず、リラックスしながらサービスを受けることができました

私は多少なりとも風俗でお姉様とご対面している間は多少なりとも緊張しているので、リラックスすることは難しいケースが全てでしたが、りささん相手には不思議とリラックスして初の潮吹き体験をできる手前まできました(不発)

スタイルもドストライクですが、それ以上に優しさやほんわかした雰囲気がとても好感を得ることができました

某風俗サイトでの口コミもなかったため、不安になりましたが、とても良い方と出会うことができて心に残りました
何故口コミを皆んなしないのだろうと思いましたが、恐らくオキニ隠しでしょうか
ですが、ここは敢えて私は残します

ここのサイトでは沢山お世話になっているので運営者様含め、レビューしている方々へ、りささんへ少しでも恩返しができるのであれば予約が取りにくくなったとしてもここに残しましょう(血の涙)

皆々様いつもありがとうございます😊",https://www.cityheaven.net/gifu/A2101/A210101/mgm_collection/girlid-46530956/,https://www.cityheaven.net/gifu/A2101/A210101/mgm_collection/girlid-46530956
MGMコレクション,ひな,https://www.cityheaven.net/gifu/A2101/A210101/mgm_collection/girlid-51118909/,http://okinilove.com/blog-entry-899.html#ruro,評価 ★★★★★ →記事リンク,"MGM COLLECTIONへ初突入してきました。

個人的には巨乳は好みではなく、今までは避けていました。
一見強面ですが、笑うとかわいいです。

お口のサービスは私好みで、数分も待たず暴発してしまうかと・・・

普段は感じないマイちくびは数年ぶりに姫のナメナメで気持ちよかった。

マットも気持ちいいということは未だにありませんが、マットで姫の中で発射！
ここまででまだ半分時間が残っていました。

ベットへ腰かけお話ししていると私の休憩中の暴れん坊をチラチラみているので「３回はムリだよ～」と伝えお話してました。

姫は時間が許す限り何度でも昇天させてくれそうです。
１時間以内で２回は吉原以来でした。（生涯で３回目）

流れは　即即～ベット～マット

出張とのタイミングが合えばリピしたいと思います。",https://www.cityheaven.net/gifu/A2101/A210101/mgm_collection/girlid-51118909/,https://www.cityheaven.net/gifu/A2101/A210101/mgm_collection/girlid-51118909
MGMコレクション,あずみ,https://www.cityheaven.net/gifu/A2101/A210101/mgm_collection/girlid-57056302/,http://okinilove.com/blog-entry-899.html#sakiti,最高評価 ★★★★★ →記事リンク,"前店ティファニーから気になっていましたがティファニー閉店
ツイッターで姫の動向をみていてよかった

いざ出陣
この値段でこのサービスはコストパフォーマンスよすぎます

姫の性格も愛らしくこの姫のことを悪く言う人はそうそう居ないでしょうね

人気の理由がわかりました",https://www.cityheaven.net/gifu/A2101/A210101/mgm_collection/girlid-57056302/,https://www.cityheaven.net/gifu/A2101/A210101/mgm_collection/girlid-57056302
ラブココ,稲村ともえ,http://www.yoasobi.co.jp/mb/st_item.cfm?ii=1056485&aid=ad_001,http://okinilove.com/blog-entry-1172.html#danna,評価 ★★★★☆ →記事リンク,"ちょいポチャですが、おっぱいも大きくいい感じのスタイルです。
感度もよく積極的に求めてくれます。

優しく、いじって指入れすれば、二本を求めてきて、言ってくれて、攻める分には申し分ありません。
ＳＰもgさえつければ、向こうからねだってきて、問題ないと思います。

私は〇派ですので、また気が向いたら呼ぶかもしれません。",https://www.cityheaven.net/aichi/A2301/A230105/love_coco/girlid-26112925/,https://www.cityheaven.net/aichi/A2301/A230105/love_coco/girlid-26112925
ラブココ,稲村ともえ,https://www.yoasobi.co.jp/tokai/deli/shop/5376/girl/1056485/?aid=ad_001,http://okinilove.com/blog-entry-1172.html#asinaga,"最高評価
          ★★★★★ →記事リンク","プライベートみたいな距離感で積極的にいちゃいちゃしてくれて満足でした
膜ありでSPokでした

体型も丁度いいむっちりではだもすべすべで抱き心地がよかったです
愛嬌も満点で癒されました",https://www.cityheaven.net/aichi/A2301/A230105/love_coco/girlid-26112925/,https://www.cityheaven.net/aichi/A2301/A230105/love_coco/girlid-26112925
ラブココ,藤本さら,https://www.yoasobi.co.jp/tokai/deli/shop/5376/girl/1063332/?aid=ad_001,http://okinilove.com/blog-entry-1172.html#tokumei10,最高評価 ★★★★☆ →記事リンク,"管理人さま♡こんにちは！

初心に帰って、最近またまたラブココさんにハマってますよっ(笑)
カクレ良嬢さんが、まだまだいらっしゃいそうですねー。

本日も、中１日でルナパーク に来ちゃいました（≧∇≦）ﾜｶﾙﾋﾄﾆﾜｶﾙ

今回は、正直地味な感じであんまり注目していなかった、さらちゃんでーす♡

まず見た目。あら、写メより可愛いかも♡
お顔小さいし、スレンダーに存在感のあるおつぱい(〃ω〃) 少し腰周りしっかり気味ですが、なおさら素人感満載でーす♡

こんにちは。はじめましてー。からシャワー浴びて、ベッドいんまで５分くらい(笑)

DＫしっかりしてくれます。キレイなおむねを舐めなめ〜クンニしまーす\(//∇//)\

鳴きは、かなり控えめですぅ(汗)
う〜ん、ダメかなぁーと思ってたところ、だんだん息が荒くなって来て、ｱｧ〜イキそうでーすーって、イクｩ〜ってなっちゃいました（≧∇≦）
かわいぃーって、言っちゃいました(笑)

なんか愛おしくなって、愚息をｽﾘｽﾘｽﾘ(笑)

エッチはOPですぅって言われて、OK okって、Gつけて挿〇しましたとさー\(//∇//)\
この子♡昂まって来ると、〇がスゴい気持ち良いでっす！いつもよりガマン出来ずに逝っちゃいました。

２回戦は、ヘラして貰って、ヘラ上手だしバックでパ〇パ〇する時は、枕を抱えてｱｧﾝアンってなって、成城石井でまた〇が気持ちいくって…名器なんか相性がいいんか、とにかくかなり良かったんです(*ﾟ▽ﾟ*)

隠れていたワケでは無いんでしょうけど…カクレ良嬢♡ みーつけたって感じでした♡♡",https://www.cityheaven.net/aichi/A2301/A230105/love_coco/girlid-26783411/,https://www.cityheaven.net/aichi/A2301/A230105/love_coco/girlid-26783411
ラブココ,ラブ,https://www.yoasobi.co.jp/tokai/deli/shop/5376/girl/1121219/?aid=ad_001,http://okinilove.com/blog-entry-1338.html#tokumeik24,最高評価 ★★★★★ →記事リンク,"管理人さま♡こんにちは😎

ラブココ♡、新人嬢ラッシュが続いてますね。
連日完売８Ｋ嬢に、凸して来ますただーw

ホ込み、な、、なんと120！ｽｹﾞｰ！！︎

はぃ、みため♡
８Ｋ、、いったいどんな子、来るんかなーw

うーむ、かなりギャル😅
地雷臭、、まんさい(笑)
墨もあるのねー(笑)

シャワー、いこか、、って、
気がつくと、ほぼ全裸になられてまっす(笑)

うんっ、、？、カラダエロい◎(//∇//)
おっぱ、わりとキレー♡
肌もきれい、すきな感じ♡

うんっ、お顔もめちゃケバいけど、、
ブサじゃない。
うーむ、、うまく化けてる(笑)

部屋、暗くして良いですかー？って、、
ふーむ、、かわいらしぃ🙄

はぃ、プレイ凸
え、えっ、エロい(//∇//)
めちゃ敏感、めちゃ鳴く、、んでヌレヌれ(≧∀≦)
い、いぃ、いっやらしぃー♡

パイパン、、かなり、綺麗♡ 無味無臭無毛。

ク○二とぱいぱい揉みしだく、、で1回め♡
ぺろぺろ続けて、激しく2回め♡
中指挿入♡あぁーんっ てクチュクチュして、３回め♡ いかれました。

おまた大開脚さして、、愚息ｽﾘｽﾘ
そのまんま、ぬぷっ、ズッ〇リ(//∇//)

キレーなパイパンなんで、、あ○こまるみえ。
みながら、ぱんぱんくちゅくちゅ、どこだす？ どこでもいいよ♡ って(〃ω〃)

価格破壊。ラブココにスゲェ〜の来たわ
コレ載るまでがんばれてたら、トップランカーになってるでしょー。

８Ｋのうちに、ヘビロテしとこwww",https://www.cityheaven.net/aichi/A2301/A230105/love_coco/girlid-32857800/,https://www.cityheaven.net/aichi/A2301/A230105/love_coco/girlid-32857800
ラブココ,霧島かえで,https://www.yoasobi.co.jp/tokai/deli/shop/5376/girl/1132995/?aid=ad_001,http://okinilove.com/blog-entry-1338.html#amisi,最高評価 ★★★★★ →記事リンク,"ラブココは別の子でレポ参考でいって失敗したのでモヤモヤしていました。

結論から言うととても良かったです！
SP蟻ただ、追い銭必要です。

まず、ルックスですが写メ日記やパネルよりもレベル高いです。
細いし顔も小さいし、かわいいしオシャレさんです。

性格も明るめで話しやすい。
スタイルも抜群で文句なしでしたね。

ただ少し遅刻だったのと話が少し長くそれでシャワーまで15分くらいは経ってたかもです。

プレイについては特別凄いものはなかったですが、舐められるのが好きなようで、こうしたらもっと気持ちいいなどノリが良かったですね！実際にそれでビクンビクンと逝ってる姿はとても可愛いものでした。

その後SP交渉
１諭吉ほどでしたが、可愛いのでOK
少し値切りましたけどｗ

イ〇前はローション使ってでした。

二度抜きしたかったですが普通に会話も楽しく一回で終了となりました。
また入りたいなと思える子でした。",https://www.cityheaven.net/aichi/A2301/A230105/love_coco/girlid-33401214/,https://www.cityheaven.net/aichi/A2301/A230105/love_coco/girlid-33401214
ラブココ,"黒川　えれな, 黒川えれな",https://www.yoasobi.co.jp/tokai/deli/shop/5376/girl/1135810/?aid=ad_001,http://okinilove.com/blog-entry-2881.html#goho,最高評価 ★★★★☆ →記事リンク,"他の方のレビューをみて入ってみたくなり呼びました。

想像より顔は丸かったです。
細身ではなかったです。

性格は気配り上手で良かった。

◯Sで、一度いってからも、お願いするとフェラをしてくれ二回戦も応じてもらえました。
口臭が少しありました。

リピしようかと思います。",https://www.cityheaven.net/aichi/A2301/A230105/love_coco/girlid-29948990/,https://www.cityheaven.net/aichi/A2301/A230105/love_coco/girlid-29948990
ラブココ,明里みゆ,https://www.yoasobi.co.jp/tokai/deli/shop/5376/girl/1139930/?aid=ad_001,http://okinilove.com/blog-entry-1555.html#konnpei,最高評価 ★★★★★ →記事リンク,"ずっと気になっていたみゆちゃんに訪問してきました！

こういったレビュー書くのは苦手ですが、、、とてもいい嬢だったので！

思ってたの全然違う！

スタイルも良くいい感じのむちむち感！
しかもスベスベで色白すぎました。

フェラもゆっくり優しく丁度良くお口でもイってしまいそうになるくらいです！

交渉したらオッケー頂いたのでお互いの為しっかり装着しました！
キツキツだったのであっさり果てたのとイったあとに〇締めしてきたので絞りとられました笑

また遊びに行きます！",https://www.cityheaven.net/aichi/A2301/A230105/love_coco/girlid-35224816/,https://www.cityheaven.net/aichi/A2301/A230105/love_coco/girlid-35224816
ラブココ,雛形ひなた,https://www.yoasobi.co.jp/tokai/deli/shop/5376/girl/1146579/?aid=ad_001,http://okinilove.com/blog-entry-1485.html#anaberu,最高評価 ★★★★★ →記事リンク,"新人を指名していたところ、ホテルチェックイン後にドタキャン
急遽お店の人と相談の上ひなたさん指名しました。

結論として、私の好みからはかなり外れるけどかなりいい嬢でした。

東京にいた時にいつも行っていたフリー80分5万円の吉原のソープでもあまりみないレベルだと思います。
追い銭いれてもお得感はかなりあるかと

キスは自分から舌を思いっきり伸ばして積極的にしてくるし、自分からアナル嘗めもOKで、
あそこもキツキツ

サービス精神も旺盛で女性にせめて貰いたい人はかなり満足出来ると思います。",https://www.cityheaven.net/aichi/A2301/A230105/love_coco/girlid-36052280/,https://www.cityheaven.net/aichi/A2301/A230105/love_coco/girlid-36052280
ラブココ,"ちせ,
          渚澤ちせ",https://www.yoasobi.co.jp/tokai/deli/shop/5376/girl/1147632/?aid=ad_001,http://okinilove.com/blog-entry-1756.html#hansin,最高評価 ★★★★★ →記事リンク,"ちせちゃんには長いことお世話になっているので、感謝の意味も込めて投稿しようと思います。

以下は、直近1回のプレイ内容というよりは、これまでに、こういうことがあったという内容です。

まず容姿についてですが、モデル体型で可愛い系というよりキレイ系です。この価格帯には中々いないレベルなので、上のランクのお店に移籍する前に指名をオススメします。(少し前のネット情報だと、口元に関するマイナス情報を見たことがありますが、矯正をして現在は普通な感じです)

プレイについて、凄くホスピタリティ溢れる接客をしてくれます。また、知的でお話していても楽しいです。

エロさも感じますが、天性のエロさというよりは、頑張ってくれている感じでしょうか。悪い意味ではありません。

SPについて、私の場合、初回はダメでした。ヘルスプレイしかやっていないとのことで(初回時の会話で)、お小遣いでどうのこうのもダメでした。

それでも接客やヘルスプレイが良かったので、通う内に3回目ぐらいだったと思いますが、OKが貰えるようになりました。(追銭はあり)
〇はキツキツで、膣圧のコントロールが結構できるタイプなので、緩急がとても気持ちいいです。

撮影について、お店のHP上では、×になっていると思いますが、仲良くなってからお小遣い＆お願いで、本人から許可がもらえました。コスプレもノリよく着てくれます。スタイルが良いので映像映えします。

また、ロールプレイングも得意で、こういう設定でとお願いすると、こちらの意図を汲み取って演じてくれます。個人的にはこの点が◎！

ちせちゃんは、噛めば噛むほど味が出てくるタイプです。通えばその分返してくれます。逆に言うと、１回だけで良い思いが出来るタイプではないかもしれません。

最後に、面白いな思った小噺をさせていただきます。

ちせちゃんは、ホテルの外で、どこのお店のコかを聞かれても教えないそうです。理由を聞くと、風俗はある程度高いお金を払って、ガチャを引いて、良い子に出会った時の感動を味わうものだからと言っていました。

目線が、男もしくは、お店の経営者みたいでちょっと変だけど、そういうところが好きです。",https://www.cityheaven.net/aichi/A2301/A230105/love_coco/girlid-36213353/,https://www.cityheaven.net/aichi/A2301/A230105/love_coco/girlid-36213353
ラブココ,"海月りり,
          りり",https://www.yoasobi.co.jp/tokai/deli/shop/5376/girl/1149041/?aid=ad_001,http://okinilove.com/blog-entry-1485.html#dentyu,"最高評価
          ★★★★★ →記事リンク","りりちゃん。前店含め初めての利用です。

検索ワードは、ロリ 可愛い パイ〇ン 巨乳
です。

ヒットしたのが、りりちゃん。

値段も安いし試しに呼んでみました。
電話対応の方の対応、特に問題なかったです。

ホテルは名古屋市内の某ホテルにしました。

いざ対面。ロリ！髪色も暗めでドンピシャ。
服の外からもわかる巨乳、、！これは良き！！

歯磨き、お風呂 一緒にしました。

ずっとくっついてくれて勘違いします笑笑
まるで恋人みたいな、、笑笑

いざプレイに入ると、積極的で要望たくさん答えてくれました。

おっぱいをたくさん堪能出来ました。
柔らかいし、大きいし、完璧！！

こんな可愛い子が一生懸命に御奉仕してくれるのたまりません。
終始ずっとくっついてくれて、ドキドキしました。すごく楽しかったです。

最後は…あとは皆様の想像におまかせです。

おっぱい聖人なら、必ず1度は試して欲しいですね。
優しく、丁寧に、してたらきっと彼女もしっかり応えてくれますよ。

このサイトを見て選んだ結果、すごくよかったので自分も共有させていただきます。
ありがとうございました。",https://www.cityheaven.net/aichi/A2301/A230105/love_coco/girlid-36449945/,https://www.cityheaven.net/aichi/A2301/A230105/love_coco/girlid-36449945
ラブココ,大西あみ,https://www.yoasobi.co.jp/tokai/deli/shop/5376/girl/1170642/?aid=ad_001,http://okinilove.com/blog-entry-1485.html#uozu,最高評価 ★★★★☆ →記事リンク,"初めてあみちゃんに入りました。

体型は写真よりややぽちゃですが、自分的にはガリよりいいので、程よい感じ。
瞳かすごく綺麗でした。

会話は見た目とは違い、意外とサバサバですがざっくばらんとしていて、飽きはこないです

プレイに入ると最初は攻めてもらいましたが、フェラは絶品。
69で責められて、今までフェラでイカされたことなかったので、真面目に暴発直前で寸止めされました。

あの瞳で上目遣いされながらのフェラはマジヤバです

そのあとは電マでマジイキして、あそこはヌレヌレ。指いれるとキツキツです

向こうから誘ってきたのですが、初回のみお小遣い欲しいと。

Ｇ付き、ＳＰ、超ＳＰの三段階、それぞれ5ずつアップですがもちろん超ＳＰでＩ〇
Ｉ〇しながら、電マで中イキしながら自分もフィニッシュ

その後も2回戦のお誘いがあり、しっかりＩ〇してきました。

また、リピしたいとおもいます",https://www.cityheaven.net/aichi/A2301/A230105/love_coco/girlid-40123820/,https://www.cityheaven.net/aichi/A2301/A230105/love_coco/girlid-40123820
ラブココ,佐野くろれ,https://www.yoasobi.co.jp/tokai/deli/shop/5376/girl/1171153/?aid=ad_001,http://okinilove.com/blog-entry-2247.html#goho,最高評価 ★★★★★ →記事リンク,"細身の可愛い子だと思います。
肉付きがいい方が好きな子は辞めた方がいいかと。

普通にすれば超SPも可能かと。
何回か呼びましたが、話しやすい子です。",https://www.cityheaven.net/aichi/A2301/A230105/love_coco/girlid-40193963/,https://www.cityheaven.net/aichi/A2301/A230105/love_coco/girlid-40193963
ラブココ,"姫野てと,
          てと",https://www.yoasobi.co.jp/tokai/deli/shop/5376/girl/1180059/?aid=ad_001,http://okinilove.com/blog-entry-1555.html#syou,最高評価 ★★★★★ →記事リンク,"パネルで気になっていた、てとちゃん。
会った瞬間からドキドキしてしまいました^_^

フレンドリーで話しやすくプレイも積極的で、とても良かったです。

あんま紹介したくないけど、思わず投稿してしまいました。
皆さんも一度、てとワールドを味わってみてください。",https://www.cityheaven.net/aichi/A2301/A230105/love_coco/girlid-37887264/,https://www.cityheaven.net/aichi/A2301/A230105/love_coco/girlid-37887264
ラブココ,矢野はるひ,https://www.yoasobi.co.jp/tokai/deli/shop/5376/girl/1189223/?aid=ad_001,http://okinilove.com/blog-entry-2485.html#kaki,最高評価 ★★★★☆ →記事リンク,"ルックス星4でスタイルは星5です。

私が責められのを好きと言ったら沢山色んなとこを舐めてくれました！
特に乳首舐めが得意とのことで沢山舐めてくれて感じちゃいました！

すぐにイッちゃいそうだったので選手交代してはるひちゃんを責めたら可愛い声で喘いでくれました！また機会があれば遊びたいです。",https://www.cityheaven.net/aichi/A2301/A230105/love_coco/girlid-43324517/,https://www.cityheaven.net/aichi/A2301/A230105/love_coco/girlid-43324517
ラブココ,岩中ひろ,https://www.yoasobi.co.jp/tokai/deli/shop/5376/girl/1202978/?aid=ad_001,http://okinilove.com/blog-entry-1756.html#fuzokuou2,評価 ★★★☆☆ →記事リンク,"高身長に惹かれて指名しました。
ルックスはケータイショップの営業の方みたい。

肝心のプレースタイルは円盤のNS10ｋ、S着5Kなので相場通りですね。初回のみとの事でした。N〇はピ〇飲んでないのでやってないとの常套句が返って来ました。

仕事として割り切っているのでDKやベロチューにも積極的に応じてくれるので良いと思う。

明らかにアスリート体型なのでロリ好きや細身好きにはオススメしない。

円盤嬢なのでコスパは良くないと思う。また特筆するべき点も無く、良い意味でも悪い意味でも平均点のお嬢様でした。
ポリシー通り円盤嬢にはリピしません。",https://www.cityheaven.net/aichi/A2301/A230105/love_coco/girlid-45288155/,https://www.cityheaven.net/aichi/A2301/A230105/love_coco/girlid-45288155
ラブココ,月島える,https://www.yoasobi.co.jp/tokai/deli/shop/5376/girl/1205879/?aid=ad_001,http://okinilove.com/blog-entry-1756.html#rairai,評価 ★★☆☆☆ →記事リンク,"AFを体験しようと予約しての利用でした。
電話対応は良かったです。

プレイ内容です。
プレイ前の会話が長く、90分でお願いしたけどプレイ自体は短かった。

いざAFをさせてもらうが私にはあまり合わず…そう伝えると前の方でも良いよと言ってくれたのですが、こちらでもいけず…
最後ギリギリで手でのフィニッシュでした。

プレイ中でもスマホの通知が来る度に確認したり、返信したりで雰囲気は良くなかったです。",https://www.cityheaven.net/aichi/A2301/A230101/p-love_coco/girlid-45709815/,https://www.cityheaven.net/aichi/A2301/A230101/p-love_coco/girlid-45709815
ラブココ,篠塚みはる,https://www.yoasobi.co.jp/tokai/deli/shop/5376/girl/1208249/?aid=ad_001,http://okinilove.com/blog-entry-1756.html#tukutuku,最高評価 ★★★★☆ →記事リンク,"久々に遊んだので、レポートします。
多分、今のところ報告のない女の子だと思います。

お顔は正直すごくかわいいというわけでもないし、オッパイはやや大きめですが、スタイル良いのかって言うとそうでもなく、いろんな意味で普通で、ほぼ、写メ日記のままです。

個人的にはもっとナチュラルなメイクの方が良いと思いました。

会話はのんびりした感じで落ち着きます。

プレーは攻めも受けも、お願いすればがんばってくれて、手抜き無しです。
受けではちゃんと感じているみたいで、仕込み無しで、じんわり濡れてきます。

攻めは、全体的にテクがすごいとかいうわけではなく、普通ですが、がんばってくれます。フェラ中も視線を向けてきたりして、普通に顔を合わせるより、そっちの方がかわいく見えたりするから不思議。

正〇〇でガンガン〇〇と感じてくれているようですし、オッパイはやや大きめなので、それなりに揺れるので、見て楽しいです。大柄ではなく、扱いやすいサイズのなので、体勢も変えやすいです。

ただ、もう少し照明を明るくしてくれると良いな...つか、顔などの好みがあるから、そこは好みが分かれるところかもしれませんが、感じる顔を見たいよね？

出会って見た目で★★★、プレイが終わって★★★★つけてもイイかなぐらいの感じですかね。ハマって足繁く通いたくなるって感じではありませんが、でも、もう一回入ってみたい。全体的には良い感じです。

ラブココは女の子ごとに価格設定が違いますが、正直「60分10千円」は安く、もう少し設定を上げても良いと思いました。
なので、諸々込みで、お釣りが出る様にお渡しして、お釣りはチップとして差し上げました。",https://www.cityheaven.net/aichi/A2301/A230105/love_coco/girlid-46210042/,https://www.cityheaven.net/aichi/A2301/A230105/love_coco/girlid-46210042
ラブココ,沖野はつめ,https://www.yoasobi.co.jp/tokai/deli/shop/5376/girl/1210457/?aid=ad_001,http://okinilove.com/blog-entry-1756.html#jyoho,最高評価 ★★★★★ →記事リンク,"さてさて！最近はすっかり寒くなり、人肌恋しいですね(笑)
そんな時はやっぱり、色々な女の子から選べる、ラブココプラスさんで決定です。
今回は幼顔と言う情報を元に凸です。

早速楽しみのご対面♡
\(*°∀°*)/お～ぉ💦確かに😆😆
めっちゃ童顔です。ちょっとかわいい系ですかね♡

初めましてですが、明るく接してくれて、いい子っぽいです(笑)

話もそこそこにシャワーへ🚿
ここでも全体的に幼さ残る感じで、いけない事してる感覚ですよ！僕も興奮してたので、結構えろえろな感じです！

ベッドに入ると、またこの子小さくて、その上痩せているので、ロリ好きにはたまらないと思います😊
そんな子にせめてもらうと、もうビンビンで、目を見ながら、フェらしてもらうと、楽しさやばいです！

そんなこんなで、選手交代！ちょっと攻めると可愛反応♡( 💓∀💓)♡
ええ子やん♡🤣🤣おまんはちっちゃくて、〇るかな？って思いながら、チンチンスリスリ(( *´ `)""
何か感じてくれてるので、そのままイ〇‹‹\(´ω` )/››

結構濡れてましたが、ちょっとキツいです！！
あと、包み込む感じが、やばいですね💦

料金も12kと高いですが、結構埋まってて、なっとくのプレイですね！
久しぶりに興奮しましたよ✨
早めにリピしたいですね🤤🤤",https://www.cityheaven.net/aichi/A2301/A230105/love_coco/girlid-46392803/,https://www.cityheaven.net/aichi/A2301/A230105/love_coco/girlid-46392803
